Date,XLF,XLI,XLK,XLE,XLP,XLV,XLU,XLY,XLB
2021-10-31,0.07021782366678093,0.06575795983163209,0.07859916198657613,0.09828999275593756,0.03440990949467223,0.049949107572513876,0.04634196425468059,0.11415429906738114,0.07322281471304005
2021-11-30,-0.05882519265344051,-0.03625079123477368,0.043549576388146355,-0.05141238611558297,-0.013565256552868197,-0.031040364135641076,-0.017184555666638467,0.01622347610990431,-0.005536943936241287
2021-12-31,0.03308893382385272,0.05256971010139349,0.031957343944325214,0.029397446144401658,0.09943536952075507,0.08635975457473531,0.09248125161737043,0.0014964557265621892,0.07309430084336808
2022-01-31,0.0002562146487825543,-0.049102193695457895,-0.07089699714909907,0.17205898881112366,-0.014894411746190578,-0.07102798545404194,-0.0330924842560126,-0.10018918568966424,-0.07040491964793016
2022-02-28,-0.013921229248815448,-0.008473417706529695,-0.05000384069490185,0.06830498130054044,-0.014184440020282815,-0.00972469835300049,-0.01924519692360533,-0.04150926550994115,-0.012751079550706021
2022-03-31,-0.001300659624236807,0.03378675155566738,0.032902977118428316,0.08927929087957065,0.017656449035237717,0.05579592825497973,0.09844364511026127,0.043314835376419135,0.0593899703549237
2022-04-30,-0.10472272257951219,-0.07918548316218556,-0.1167298185421268,-0.017020083419659663,0.022797825999011558,-0.05014539004317531,-0.04392654071804849,-0.12734205635534943,-0.03603578793407427
2022-05-31,0.027438187932561336,-0.004635396079847121,-0.006882816461720546,0.14871825894301602,-0.04168638983956383,0.014779955969407763,0.04217917712928935,-0.05256091212469594,0.011692010131899855
2022-06-30,-0.11497191422517648,-0.0765247443750697,-0.09712454781664437,-0.1872149692970456,-0.023752314811690222,-0.026426319289766104,-0.05019358534794993,-0.11466462943510476,-0.1491532216073138
2022-07-31,0.06939555577381924,0.09078268953710388,0.12620842399915427,0.09224167162744595,0.031502057415595974,0.03192392744185267,0.053038876171463946,0.16922829599156547,0.0597290144916081
2022-08-31,-0.019772821321030934,-0.028744518789051245,-0.0641411364670419,0.02617802137570557,-0.01869990314310147,-0.059435670190988124,0.005259913117095875,-0.045996820159037895,-0.0354342991507761
2022-09-30,-0.07964914952595982,-0.110160247995602,-0.12745978524440862,-0.10046922436640131,-0.08482649651558284,-0.02571463779143284,-0.11969597406044372,-0.08562731402135676,-0.09764495989497837
2022-10-31,0.11264621025741599,0.13010015361262062,0.07374097668020721,0.22286561721774673,0.08623671195617254,0.09176844059512465,0.01920073350129291,0.01103046017149917,0.08549045774283
2022-11-30,0.06632108448883944,0.0752128261991954,0.06134687390771931,0.01269685073323674,0.05937856966789399,0.046150229181069,0.06731434998171856,0.0147485666213408,0.11067862175778369
2022-12-31,-0.053616486690884466,-0.030354271159813578,-0.08566993198822409,-0.030963949778838328,-0.02765458141854744,-0.018955567952340904,-0.0049563830702270325,-0.12098127101748801,-0.05676888641771691
2023-01-31,0.06672905405352686,0.036392959344353604,0.08853715178225115,0.027735832608396016,-0.010924564300397545,-0.018499258246202903,-0.020202824321394242,0.14087889495811148,0.0859273203782303
2023-02-28,-0.02324406084985041,-0.0086776019790667,0.004110425348243941,-0.07191221148884203,-0.023462635858201856,-0.04752736235393663,-0.061022570149690133,-0.02147983905448374,-0.03388115873484347
2023-03-31,-0.10034735108852873,0.006172057900277269,0.10307995437089006,5.347093055116814e-05,0.041327113495538054,0.02174000545385934,0.04789478372612668,0.03015996472551406,-0.010061191032465973
2023-04-30,0.031233317740085764,-0.011730942027400269,-0.001192848745225531,0.027389008429423635,0.0358893264488833,0.03095428191072902,0.018878021056631077,-0.01129804064608352,-0.001364832215907542
2023-05-31,-0.043438250343645256,-0.03200683849093853,0.08541902164555674,-0.10571305156822924,-0.06357488424102034,-0.04362504186595075,-0.06050678594021145,0.025045371312776225,-0.07112315415331241
2023-06-30,0.06406388252348348,0.10664256624845404,0.0587704898388841,0.06684861556923492,0.027500543774951786,0.041723735875737786,0.015835196723301123,0.11537833770414904,0.10441112202682325
2023-07-31,0.046938028201030185,0.028476297438265068,0.02549763636509885,0.07486470492101735,0.021078743428734954,0.01064163187067715,0.024603246949569703,0.022879686321914474,0.03381298294567684
2023-08-31,-0.027257308031489378,-0.02003270655606014,-0.015197712411671309,0.01632676813798886,-0.04027219362703292,-0.007031667571636762,-0.06323735374656038,-0.01759369781678234,-0.033571828652498
2023-09-30,-0.031369290093140684,-0.061317288638068956,-0.06697706961087019,0.023748663510786895,-0.04906327522542403,-0.03003866571824244,-0.05807864148832429,-0.05690902930925029,-0.048969985247011086
2023-10-31,-0.024722784094701997,-0.030241626677796108,0.00048789244720395136,-0.059249353818268714,-0.01390216066008194,-0.03316790956907756,0.012814243579218936,-0.0567420147490911,-0.03221284358490524
2023-11-30,0.1038142833357318,0.08466175541099594,0.12129295721665685,-0.007186292550744931,0.04043300406291554,0.05293405913190998,0.05015330636005907,0.10405798557110985,0.08018431339622907
2023-12-31,0.05120524070758462,0.06827108147032507,0.04097569095356247,0.0007714419892106242,0.026755205829647907,0.0423515295083972,0.018417534615157556,0.05951487635191032,0.04424051053331176
2024-01-31,0.03038472184732266,-0.009696854556358148,0.02665733146199484,-0.005141741703538237,0.012280199560922769,0.028907877985682482,-0.030135303573033585,-0.04512819055275608,-0.039707309363167055
2024-02-29,0.039954670037504365,0.06937661015956972,0.04597271104909091,0.032205562812733624,0.020764958766604162,0.031138587914753442,0.010522124112174942,0.07596607918918323,0.06304741993775032
2024-03-31,0.046937245006605434,0.04325950362914263,0.007863087918211184,0.09972212155354832,0.03266646559136103,0.02349918733736333,0.06381956868794326,-0.0006480359024132697,0.0626774759499603
2024-04-30,-0.04268358764068262,-0.035885440811324526,-0.05934407045204016,-0.009471867970253223,-0.011326514416335946,-0.05138968080317961,0.016466774528562596,-0.04601515550127062,-0.04694564889703722
2024-05-31,0.031222093320633748,0.01624336182869472,0.06837782561878585,-0.003427648628424327,0.024078696628852106,0.023730959672938548,0.08581223706248194,0.001991025425578089,0.03219645481765188
2024-06-30,-0.008858170124204966,-0.00993782146316322,0.07543575963773966,-0.014242681079598253,-0.0023538454944368285,0.01807577360782727,-0.057021827157948284,0.03803746705812686,-0.031060986219714547
2024-07-31,0.06201162917541727,0.047980936611706985,-0.03339402558241809,0.022348486710046942,0.016447954999372044,0.026272815846545467,0.06601417167324483,0.02752346394847248,0.042455757459655574
2024-08-31,0.04471023144608179,0.027766852848749305,0.006968326031394187,-0.020923223070233404,0.05813562867354569,0.04935317687700298,0.046963380692222854,-0.001975452797495719,0.022959941647309523
2024-09-30,-0.005604582570412782,0.0330675520458421,0.026140635644551297,-0.03064583555897641,0.011220981140543741,-0.016713465445236907,0.06394110008990427,0.07047674356937397,0.02648305860537351
2024-10-31,0.0252736377020601,-0.011958445566373585,-0.01571452165438975,0.00895743278315181,-0.035315045749263106,-0.04753463321244592,-0.010828477451826485,-0.017520352238597738,-0.03151437060420172
2024-11-30,0.09944811288968779,0.07317350774569543,0.05040869211890479,0.07542133166294883,0.03796224097726979,0.0036699344111413576,0.03709584988425066,0.12138257898088205,0.014774080085907441
2024-12-31,-0.05616218432526488,-0.08374250333814227,-0.003553144842800441,-0.10069997218141263,-0.049429670506380925,-0.06456742699365418,-0.08310016272897032,0.01107284307824512,-0.11387471343293835
